"Plant_I.D." "Year" "ElectricityKWH" "Sulfur_Dioxide_Daily" "Nitrous_Oxide_Daily" "Dollars_Millions" "Employees" "Heat_Content_of_Coal_Daily" "Heat_Content_of_Oil_Daily" "Heat_Content_of_Gas_Daily" "CAA"
"292" 887 88 4768.062 222.965397260274 43.0260273972603 2009.20278557556 347 39.2383865808658 0.0234624617222301 0 0
"293" 889 88 9623.6808 661.659068493151 165.648520547945 1915.51290961988 266 77.9411332176822 0.0717628063561644 0 0
"294" 983 88 9720.055 723.464739726027 177.02602739726 1886.84962580946 385 77.0539918602575 0.0110072274410959 0 0
"295" 988 88 3974.945 164.409287671233 63.5458904109589 1845.77658548496 334 31.2525642244767 0.166039881377079 0 0
"296" 991 88 689.213 39.7978356164384 7.12860273972603 632.715451632634 96 6.28973810450959 0.110294847024658 0 0
"297" 994 88 9579.248 200.070767123288 77.4990136986301 3028.8543424094 329 78.8994247447233 0.0782814860876712 0 0
"298" 1004 88 145.145144 12.2007945205479 3.05430136986301 363.043298638427 67 1.73338941320548 0.0351125159671233 0 0
"299" 1008 88 1886.2259 118.55797260274 26.7848767123288 810.480759264823 160 16.1982406556712 0.0979454392767123 0 0
"300" 1012 88 2242.3961 168.47197260274 33.1270136986301 571.56213997036 83 19.5203304216164 0.00604992831780822 0.0162357568273973 0
"301" 1047 88 1182.0986 17.4848493150685 24.3358356164384 520.669581704854 55 11.1820556597753 0.0250225574794521 0 0
"302" 1250 88 1987.676 20.3831232876712 20.8362739726027 649.139616245521 135 17.8015248139562 0 0.296938684586301 0
"303" 1355 88 3371.85 170.053863013699 33.1950410958904 718.043463593241 153 28.4599451586411 0.0486287437808219 0 0
"304" 1356 88 9713.922 245.378547945205 93.9909315068493 2166.89085766393 233 78.4366858427342 0.156745077041096 0 0
"305" 1357 88 1017.665 59.5434246575342 14.7098630136986 402.924083299486 108 9.44475853951233 0.0103867219726027 0 0
"306" 1364 88 7003.97 43.300301369863 76.7719452054795 1914.4308405048 500 58.176119857463 0.181295510794521 0.0779385540410959 0
"307" 1570 88 577.322 12.6178356164384 5.25813698630137 330.01941895335 66 5.02076122372603 0.0294807543780822 0 0
"308" 1606 88 1144.463 28.2980273972603 12.5035890410959 211.901780897613 68 8.91257826673973 0.0093112915709589 0 0
"309" 1695 88 2081.483 37.7744657534247 17.3445205479452 832.175223885482 174 16.690269374926 0.0487501470246575 0 0
"310" 1745 88 3472.463 56.6622739726027 27.8281917808219 1986.61409256769 383 27.8586946300274 0.15904449494709 0 0
"311" 1943 88 124.8113 2.6973698630137 2.31084931506849 242.164352458746 37 1.28514984836712 0.00802610334246575 0 0
"312" 2080 88 2033.715 20.3328767123288 28.7122739726027 601.970979611448 162 18.7395315611671 0.0299314571761973 0 0
"313" 2103 88 11462.03 681.144712328767 104.567561643836 2958.78980065771 467 92.6990824021644 0.251331693238356 0 0
"314" 2107 88 4160.795 191.099123287671 96.3081369863014 1141.78607483106 258 34.6745267864877 0.0231003394520548 0 0
"315" 2526 88 864.0552 36.8864109589041 9.18276712328767 452.51632189825 83 7.5139987661589 0.0697630251452055 0 0
"316" 2527 88 1060.1969 47.2102191780822 10.5939452054795 447.224735190966 92 8.94636819392877 0.0485107128493151 0 0
"317" 2535 88 2061.9362 76.7952602739726 16.4535890410959 504.28540189749 81 15.5972729195342 0.0166322444054795 0 0
"318" 2549 88 4383.073 122.803232876712 53.5360273972603 2067.92074078341 297 36.4700809234027 0 0 0
"319" 2554 88 3511.27 148.007342465753 28.3602739726027 1189.02355742885 205 28.375560108411 0 0 0
"320" 2642 88 1186.626 49.9521917808219 9.96205479452055 511.988569363798 134 10.2252673811014 0.0567762503671233 0 0
"321" 2706 88 2090.494 42.8521095890411 23.6891232876712 402.596264361501 96 16.5869725577425 0.0357029876220164 0 0
"322" 2718 88 1954.904 39.9347671232877 15.9616164383562 1074.42316909414 155 15.6789644557315 0.104413207208992 0 0
"323" 2721 88 1606.025 33.9461643835616 12.9942191780822 858.25370874973 142 12.8639065054192 0.0477193053366247 0 0
"324" 2727 88 6784.931 124.202465753425 50.6598630136986 1643.48421035192 196 50.1029647286959 0.17698867001783 0 0
"325" 2790 88 390.3698 7.1407397260274 2.14441095890411 210.307429366265 51 4.14465808689863 0 0.000855122054794521 0
"326" 2850 88 15325.964 520.964356164384 197.640136986301 2670.27625296241 548 122.070329287858 0.0563993809751342 0 0
"327" 2864 88 2272.6798 169.709671232877 34.0906849315068 1155.36593131794 270 21.3317508062795 0.0194242627179616 0 0
"328" 2872 88 8240.695 828.973342465753 131.124328767123 2048.16458957498 342 63.8741091642247 0.150399167614816 0 0
"329" 2876 88 7636.895 592.654630136986 129.891917808219 1624.66053252192 337 58.9783129884986 0.0206385514520548 0 0
"330" 3098 88 1820.516 11.7351232876712 26.2515890410959 1224.80282306373 230 16.6283346108 0.0981940596308384 0 0
"331" 3130 88 1080.377 41.721095890411 12.1487397260274 600.393922301004 95 9.98618954676164 0.164150084760411 0 0
"332" 3131 88 3652.878 159.332931506849 37.9643835616438 1084.86037647548 136 29.8659275271288 0.226845333419178 0 0
"333" 3138 88 1532.511 57.9445753424658 22.211397260274 772.402888275357 168 14.4526513405644 0.0620369598029425 0 0
"334" 3140 88 9326.726 346.029835616438 75.9593150684932 1622.34846594525 215 74.7939895407616 0.283754068448449 0 0
"335" 3149 88 10066.639 334.841753424658 78.4918630136986 1624.43426939908 194 76.7118532705973 0.266989022383463 0 0
"336" 3178 88 2085.533 86.0550684931507 25.7923835616438 494.508085727785 83 17.1133662637315 0.0140119577260274 0 0
"337" 3297 88 3910.506 96.4851506849315 45.1872602739726 724.601385580318 92 30.9537797609425 0.222554838240345 0 0
"338" 3497 88 6908.363 149.380164383562 53.6825479452055 989.052360190787 245 60.2911835653808 0 0.375139877523288 0
"339" 3644 88 966.736 11.5357808219178 9.65630136986301 314.875112086825 102 8.92948607723836 0.00998541680547945 0 0
"340" 3775 88 3660.223 53.1138904109589 40.9989863013699 911.520533244706 179 27.9838536662795 0.0330145397657753 0 0
"341" 3776 88 1056.116 18.0445205479452 11.829698630137 733.022121024578 133 8.46596190823562 0.110848553730542 0 0
"342" 3788 88 2329.182 38.1835068493151 19.3076164383562 1034.45462951323 203 19.3816294637425 0.0860295051831945 0 0
"343" 3796 88 1080.685 20.2923561643836 13.1778904109589 531.611992074012 143 8.88151220439452 0.0377698980821918 0 0
"344" 3936 88 1877.395 30.8486575342466 22.4664931506849 751.617542991115 145 14.7966561036329 0.0182438623504603 0 0
"345" 3945 88 515.722 12.3252876712329 8.01016438356164 430.732745435174 78 5.18410029547397 0.00950992076712329 0 0
"346" 3946 88 1272.721 39.6774246575342 22.3874520547945 471.860842222219 68 10.7398257160932 0.0213973217260274 0 0
"347" 3947 88 4728.797 397.793150684932 86.9167397260274 990.300066591066 221 36.8330931628603 0.0158237460139069 0 0
"348" 3948 88 6845.56 199.915150684931 86.2238082191781 1858.22323802599 234 54.8561289544767 0.344261640770236 0 0
"349" 4054 88 1086.347 31.1570684931507 23.8695890410959 284.970440801634 61 8.78658000647671 0.00380504744679452 0 0
"350" 4072 88 1453.027 98.9796164383562 22.2506849315069 667.47158030747 162 12.9491871454521 0.037230328109589 0.206329951660274 0
"351" 4158 88 5651.935 76.279397260274 82.9871780821918 1218.5391626355 253 50.3980712841699 0.068960610405074 0 0
"352" 4162 88 4729.155 70.9119726027397 52.3605479452055 1006.77606087985 216 39.0762666803178 0.0247257939945205 0.14621382739726 0
"353" 6002 88 6531.35 72.9951780821918 52.164602739726 2030.63865060065 408 49.7036765255178 0.167188042438718 0.311821421531507 0
"354" 6004 88 6349.422 91.3432602739726 66.457397260274 2290.34532547399 247 52.0090358034904 0.29385655170411 0 0
"355" 6016 88 1895.493 22.9380821917808 19.4865205479452 881.413323973274 132 15.5447575055014 0.0312164970229479 0 0
"356" 6017 88 3812.557 88.2395890410959 25.9902191780822 1918.84653159042 238 33.3539888560603 0.112361993546696 0 0
"357" 6095 88 4631.974 45.5827123287671 53.7332054794521 1241.67694096699 222 38.6140500049808 0.0289386012142356 0 0
"358" 6139 88 7664.43 82.9184109589041 140.062684931507 1204.94085380453 132 65.1041734148055 0.115670312876712 0 0
"359" 6146 88 14981.963 144.55098630137 122.365068493151 2506.48891901972 661 136.228528783299 0.23920485810411 0 0
"360" 6147 88 11779.389 188.10904109589 105.566164383562 1805.22817942553 499 106.923341481468 0.386264654136986 0 0
"361" 6155 88 6665.44 181.689095890411 63.4402739726027 1374.19994474165 246 51.283800285074 0.0568268350520548 0 0
"362" 6178 88 4275.401 39.3500273972603 39.8070136986301 730.204332101768 114 33.5438897049863 0.0269530477889918 0 0
"363" 6193 88 7119.881 72.8975890410959 84.8003835616438 1075.71116019872 148 58.4415110419726 0 0.26126251070137 0
"364" 6248 88 3185.399 58.1264931506849 60.6353698630137 931.57843429383 111 27.5282014377699 0.069497721961989 0 0
"365" 6264 88 6624.004 90.765698630137 52.5592602739726 1752.24934105643 252 49.9204906750356 0.176925267173737 0 0
"366" 8042 88 12207.651 213.781808219178 131.693369863014 1542.04332023671 185 88.0680145106959 0.0941240057643123 0 0
"367" 8102 88 12125.976 954.289671232877 163.262602739726 2690.02562294586 333 97.6933714558685 0.17653861133137 0 0
"368" 8226 88 3359.994 106.937260273973 27.8238082191781 971.535358797296 162 26.7016385325699 0 0.276183386893151 0
"369" 3 89 9560.898 170.138465753425 80.5021917808219 2004.22312323412 449 73.9528172967945 0.0416267779694795 0.502851192156164 0
"370" 8 89 5995.896 216.80295890411 53.471698630137 1877.16743572564 499 47.4155866983945 0.142334252329759 0 0
"371" 470 89 3751.373 33.781397260274 47.6505753424657 931.771582601398 110 31.2104295907233 0.048414230993589 0.00909384166027397 0
"372" 602 89 4799.57 67.3598356164384 38.8221095890411 1260.42412073221 124 37.4611147126027 0.129769411153315 0 0
"373" 641 89 4776.028 314.711835616438 60.1805205479452 1483.89597759566 241 40.3572212115616 0.0369605431232877 0.323902569863014 0
"374" 708 89 4890.145 192.994219178082 62.5783561643836 1026.21294106091 303 41.5811597370904 0.0473438927835616 0 0
"375" 709 89 10418.443 278.202876712329 122.641315068493 1674.86131856671 468 80.6987560320329 0.0367649490082192 0 0
"376" 728 89 5126.324 246.116328767123 46.3356164383562 1591.17736448542 445 43.1923929172931 0.111562836460274 0 0
"377" 856 89 3183.443 62.8199452054794 37.6285753424658 1036.49473959302 161 25.5174099482301 0.0388921226897096 0 0
"378" 861 89 3667.461 349.435479452055 84.077095890411 1219.89594507901 280 31.1199705242301 0.043197496510537 0 0
"379" 862 89 350.6917 26.3674794520548 5.15117808219178 491.584957938946 102 3.18697357607671 0.0229502681811123 0 0
"380" 863 89 375.9038 23.6695068493151 3.76104109589041 384.900427835114 93 3.32972949864658 0.0369764705544164 0 0
"381" 864 89 1021.0384 66.3768219178082 9.95353424657534 738.099816116802 146 8.71285820783014 0.142720925033688 0 0
"382" 876 89 3893.783 386.287726027397 97.6398356164384 1520.95427030196 300 35.4252960085808 0 0.078661272690411 0
"383" 879 89 3389.653 43.6877808219178 51.2482739726027 3022.59344136534 367 33.5732875968329 0 0.149264967123288 0
"384" 887 89 5972.716 273.524767123288 55.5519178082192 2011.66147383173 358 49.7068872880274 0.022932570286011 0 0
"385" 889 89 8772.0571 622.548219178082 161.330904109589 1917.38306025312 263 71.8134385746411 0.0882871367671233 0 0
"386" 983 89 9979.551 767.714931506849 180.747671232877 1887.59999156501 380 78.5675498679288 0.0165108411616438 0 0
"387" 988 89 4525.032 194.329150684932 74.0448767123288 1853.53046820656 338 35.8916251385096 0.207825957264033 0 0
"388" 991 89 594.733 35.4815616438356 6.32071232876712 650.794836309433 100 5.44790006973699 0.0527581773228329 0 0
"389" 994 89 9047.05 260.52602739726 78.4558082191781 3045.0667370382 328 75.0882385653863 0.0915614294657425 0 0
"390" 1004 89 124.50935 10.7360273972603 2.54643835616438 364.061830197573 70 1.44263410415342 0.0198662919287671 0 0
"391" 1008 89 2397.921 142.732301369863 35.1138904109589 817.430304108911 160 20.4280730744712 0.135367989189041 0 0
"392" 1012 89 2031.4708 155.523643835616 30.1924931506849 572.091476614627 87 17.5962274322137 0.010238340230137 0.0152512825068493 0
"393" 1047 89 932.27814 17.1366575342466 18.6434520547945 521.434177617867 24 8.86089067509041 0.0396583929863014 0 0
"394" 1250 89 2143.731 13.7016712328767 23.5306849315069 653.583653333164 135 19.3714129632493 0 0.246453964627397 0
"395" 1355 89 3301.508 160.154219178082 31.7454520547945 719.332590825002 159 27.952304720926 0.0528778573150685 0 0
"396" 1356 89 8050.208 273.601917808219 80.0982191780822 2172.22796538332 237 67.9806503260438 0.13597163309589 0 0
"397" 1357 89 1044.115 59.1175616438356 14.9832876712329 403.150286680739 109 9.44010651494795 0.00755397961643836 0 0
"398" 1364 89 8199.288 528.374767123288 80.5230136986301 1916.14188251812 492 62.4281796685808 0.200120567568658 0.0632067682191781 0
"399" 1570 89 577.498 12.7141917808219 5.27950684931507 332.191113684042 66 4.98925756370959 0.0266277781479452 0 0
"400" 1606 89 1094.798 26.3307945205479 12.1927671232877 213.988884485841 67 8.52172967663014 0.00790909422159452 0 0
"401" 1695 89 2371.293 39.6701095890411 22.0603287671233 833.941230876415 167 19.3376400582082 0.0768752318465753 0 0
"402" 1745 89 3239.009 53.4546575342466 27.3201917808219 1987.24980441018 366 26.6138919292931 0.0884255870497808 0 0
"403" 1943 89 383.2983 4.66550684931507 6.21112328767123 243.058977311741 41 3.6192147306411 0.0155800829589041 0 0
"404" 2080 89 1711.8348 18.6125479452055 23.0788767123288 610.051529048069 162 15.1471342610959 0.0466609894200493 0 0
"405" 2103 89 11457.103 667.514164383562 104.003150684932 2966.37307165504 478 91.5581417823945 0.218991218005479 0 0
"406" 2107 89 4651.134 215.146684931507 107.477479452055 1145.34211979871 248 38.2088042106082 0.0351125159671233 0 0
"407" 2526 89 854.1008 38.5365753424658 9.19413698630137 456.03293822041 86 7.53779026905205 0.0648700157841534 0 0
"408" 2527 89 1098.7395 48.6033150684931 11.4814520547945 494.920390661035 88 9.29711308523836 0.0375591285616438 0 0
"409" 2535 89 2214.64495 76.0043287671233 17.6178630136986 511.02634813372 86 16.756235176389 0.0140184460549479 0 0
"410" 2549 89 5133.424 172.837479452055 63.2356164383562 2081.4951072588 303 42.2909887663397 0 0 0
"411" 2554 89 3879.084 160.125589041096 30.127397260274 1194.61906572279 208 30.4954385148164 0 0 0
"412" 2642 89 1574.059 66.6975342465753 12.9050136986301 514.595162302723 146 13.2517476352767 0.030715020690411 0 0
"413" 2706 89 2385.586 56.7581369863014 26.5768219178082 403.64165728903 76 18.8138128424877 0.0376625304022685 0 0
"414" 2718 89 2131.198 42.3264109589041 17.8144109589041 1180.09318891067 158 17.3666643362301 0.129737286506071 0 0
"415" 2721 89 1873.734 37.8811232876712 15.5766575342466 866.36316435706 140 15.2298442356164 0.0391574022667397 0 0
"416" 2727 89 9393.025 173.310520547945 70.5709863013699 1653.40975721863 186 69.1843095316767 0.128615544139216 0 0
"417" 2790 89 471.1486 9.15827397260274 2.49827397260274 211.135263326212 51 4.94407371726575 0 0.000252923424657534 0
"418" 2850 89 16116.501 497.55095890411 207.525506849315 2698.57147431139 540 127.698571628104 0.0686246168108219 0 0
"419" 2864 89 2646.9182 202.853287671233 39.0534246575342 1173.19813882887 273 24.4086039320548 0.0166813857407342 0 0
"420" 2872 89 8795.149 848.187123287671 143.091424657534 2077.16838333765 378 67.9645722649644 0.196307274818219 0 0
"421" 2876 89 7843.229 631.967287671233 136.409726027397 1624.99643701703 336 61.8528451996274 0.0183453790684932 0 0
"422" 3098 89 2196.9999 14.3461095890411 31.1608493150685 1227.96869828297 229 20.1006507740548 0.0676013156131562 0 0
"423" 3130 89 1289.103 47.6005479452055 13.8347123287671 605.831932226382 96 11.6463037518247 0.146579089771973 0 0
"424" 3131 89 3940.098 163.23202739726 39.9341917808219 1101.11727583239 135 31.5135264387945 0.270735978378082 0 0
"425" 3138 89 1828.656 71.5294246575342 25.8006849315069 780.94963561307 168 16.8262917532932 0.0520635484293534 0 0
"426" 3140 89 9608.158 356.661616438356 78.0813424657534 1669.16928277995 215 75.5721877060603 0.282408880039003 0 0
"427" 3149 89 9957.695 344.904465753425 77.6541917808219 1657.82489224842 195 75.2159461062411 0.20683489537223 0 0
"428" 3178 89 2310.944 92.311397260274 28.2438904109589 505.88606535479 82 18.5792028402247 0.0186826103013699 0 0
"429" 3297 89 3630.891 82.4458904109589 43.9850684931507 729.31018427344 93 30.0429883771562 0.1226809893708 0 0
"430" 3497 89 7074.298 168.174794520548 55.4324109589041 1024.39845536666 233 61.9752646335781 0 0.860252787123288 0
"431" 3644 89 1123.104 15.6018630136986 10.766602739726 318.423906844727 97 10.0864589909918 0.0123628969972603 0 0
"432" 3775 89 4084.502 61.2773150684932 45.8910410958904 915.202899809814 180 30.9387615694521 0.0254272754266521 0 0
"433" 3776 89 1469.248 24.3630684931507 16.0362739726027 734.167383005919 133 11.7199120159562 0.10746117391029 0 0
"434" 3788 89 2654.366 45.5505479452055 22.445698630137 1046.82075150819 210 22.4930059143452 0.149780122357562 0 0
"435" 3796 89 1312.043 27.2702739726027 15.6229589041096 532.81590413578 143 10.5493920418192 0.0306880421917808 0 0
"436" 3936 89 1449.22 24.2784109589041 17.5793698630137 758.45694925499 147 11.6521796045918 0.0321939077944438 0 0
"437" 3945 89 603.74 14.4569863013699 9.33854794520548 434.60235246748 83 6.08528942136986 0.0175933534191781 0 0
"438" 3946 89 1213.606 35.4283835616438 22.2330410958904 472.304038858295 73 10.3642230288493 0.0137893851123288 0 0
"439" 3947 89 4764.782 408.598931506849 86.3253698630137 993.170964367952 242 36.8712006133479 0.0182893851945863 0 0
"440" 3948 89 6703.817 178.193479452055 84.3356438356164 1869.59437094057 256 53.342857914526 0.419910834746564 0 0
"441" 4054 89 1172.139 30.3152876712329 25.1975342465753 286.979265075217 63 9.50370511374247 0 0 0
"442" 4072 89 1240.988 69.9819726027397 19.2884931506849 690.903365350136 164 11.0733885155014 0.0125652357369863 0.221931232010959 0
"443" 4158 89 5441.307 50.9068767123288 101.936356164384 1227.72543196066 251 48.9966648223397 0.0883991717273096 0 0
"444" 4162 89 4701.089 71.139397260274 52.607095890411 1007.34975273976 208 39.3552184144603 0.0247257939945205 0.0682491780821918 0
"445" 6002 89 7986.423 100.370684931507 70.2818904109589 3150.00698725109 447 66.3985794575836 0.032754119690811 0.825543583652055 0
"446" 6004 89 7647.042 115.71402739726 81.3196164383562 2294.11649094622 248 62.8002175005205 0.250586412213699 0 0
"447" 6016 89 1879.138 23.440904109589 19.3570684931507 888.62280470234 131 15.5186675308767 0.0278691263161644 0 0
"448" 6017 89 4348.008 59.6046575342466 27.566301369863 1924.05412670526 244 35.0082598073753 0.12515094511126 0 0
"449" 6095 89 4583.435 54.7890410958904 54.2338082191781 1251.20871484523 219 38.249870142526 0.0541431893685699 0 0
"450" 6139 89 8464.093 85.2902739726027 127.682465753425 1205.5039923356 131 71.7500310735452 0.126057034849315 0 0
"451" 6146 89 15271.533 155.381068493151 125.478465753425 2517.05100663854 634 140.601740199518 0.275504428010959 0 0
"452" 6147 89 12662.237 212.658109589041 150.174712328767 1810.27997986088 471 115.438997141836 0.414187400219178 0 0
"453" 6155 89 5806.994 161.119616438356 56.0431232876712 1374.05519203694 241 45.8957863800164 0.043428638169863 0 0
"454" 6178 89 3608.775 35.8594246575342 33.3661095890411 732.194125294663 112 28.1395176763397 0.0394976011344658 0 0
"455" 6193 89 6921.66 75.3012054794521 80.7922739726027 1080.15191157354 148 55.3892915336548 0 0.378839625320548 0
"456" 6248 89 2779.023 25.8779452054795 53.4630136986301 1120.42197348192 113 23.7742443621699 0.120621676730301 0 0
"457" 6264 89 7665.399 106.943315068493 61.8957808219178 1751.93690053102 251 57.7837720336438 0.144273793925589 0 0
"458" 8042 89 11553.23 201.412273972603 126.713315068493 1558.97835822261 180 84.4981887393863 0.119628284570679 0 0
"459" 8102 89 13067.444 997.038493150685 175.280876712329 2712.0993496472 370 104.696628702247 0.256265062433359 0 0
"460" 8226 89 3479.388 115.034246575342 28.8424931506849 975.159285817301 163 27.6024085282192 0 0.121500880306849 0
"461" 3 90 7353.614 142.495342465753 62.3164109589041 2036.83684815765 411 57.2821636991671 0.0163799583478521 0.56205085039726 1
"462" 8 90 8092.428 302.75304109589 71.6641369863014 1902.47119285257 482 63.7331641733753 0.120315642758778 0 1
"463" 470 90 3728.803 35.5115342465753 47.9468493150685 935.373062456694 111 31.3479958457918 0.0506246670664767 0.00987774369041096 1
"464" 602 90 3943.618 58.936 32.6269863013699 1348.35359084235 124 31.4974636334137 0.173407766682279 0 1
"465" 641 90 3989.602 263.023917808219 51.0253150684932 1505.35241035213 241 34.1449465665205 0.0378845567013699 0.835610819178082 1
"466" 708 90 4764.035 167.466575342466 58.3947945205479 1034.41150565427 287 39.7676841689425 0.0553801130630137 0 1
"467" 709 90 10202.58 266.462465753425 119.888602739726 1681.82980118664 432 79.2479326688548 0.0428148773260274 0 1
"468" 728 90 6179.897 279.665863013699 54.1699178082192 1594.25446018747 414 50.9869227838685 0.0745314747780822 0 1
"469" 856 90 3261.786 64.2867397260274 38.1610684931507 1038.71230433681 167 26.1915883368164 0.0462726406768931 0 1
"470" 861 90 3248.214 305.161369863014 75.5584657534247 1223.01658563349 281 28.3911096799726 0.0521827394363014 0 1
"471" 862 90 340.4418 28.2164657534247 5.46939726027397 500.012301612233 107 3.36345197958904 0.0288920093471014 0 1
"472" 863 90 555.7161 36.7755890410959 5.52334246575342 388.184270038408 93 4.85450654709041 0.0277444182062466 0 1
"473" 864 90 851.9691 56.6906301369863 8.87202739726027 741.745484490626 148 7.70663552390137 0.150211505178345 0 1
"474" 876 90 4766.229 470.272767123288 118.097561643836 1511.08917876064 294 43.0997424901315 0 0.0543523607342466 1
"475" 879 90 3873.397 49.1378356164384 59.2059452054794 3027.93327467298 360 38.7866064092548 0 0.135213665753425 1
"476" 887 90 7206.637 326.220739726027 66.6712602739726 2020.45646554198 358 59.8139204353644 0.0328650114371178 0 1
"477" 889 90 8215.6566 615.38301369863 151.974191780822 1928.59524826778 258 67.3329372022685 0.0982017350136986 0 1
"478" 983 90 9534.424 736.491232876712 176.587671232877 1891.63796851112 381 75.8982178838301 0.0222768477598685 0 1
"479" 988 90 5429.919 225.32802739726 89.376 1861.03665859234 335 42.3247245759452 0.11825129188366 0 1
"480" 991 90 734.577 34.2377534246575 7.58786301369863 663.718265148924 102 6.62656963808219 0.0891192885573699 0 1
"481" 994 90 9178.848 313.470931506849 72.2268219178082 3072.66578346223 328 76.214620431074 0.121223904265973 0 1
"482" 1004 90 95.36302 9.22312328767123 2.10002739726027 368.045680354414 70 1.17454009160548 0.0184802715616438 0 1
"483" 1008 90 2049.8955 124.018109589041 30.1545753424658 829.765755400428 157 17.5833954626301 0.18988479029589 0 1
"484" 1012 90 1929.9968 136.662164383562 28.6194794520548 606.260574793474 86 16.9253633843014 0.00843752544657534 0.0171184997260274 1
"485" 1047 90 1147.2283 14.634301369863 15.9806301369863 521.947736522973 54 10.2596762078959 0.0226619388493151 0 1
"486" 1250 90 2111.96 12.6906301369863 23.466602739726 658.850779777621 132 19.3242624163726 0 0.287168051958904 1
"487" 1355 90 3293.453 147.098082191781 31.3029863013699 722.148342124224 154 27.8762268000658 0.0462681251506849 0 1
"488" 1356 90 8739.025 269.059780821918 77.3488219178082 2166.61497926954 233 72.1411361199781 0.126057034849315 0 1
"489" 1357 90 790.074 46.5158630136986 11.9495890410959 403.189895606208 109 7.33067858327671 0.0113309694246575 0 1
"490" 1364 90 7860.938 563.457397260274 73.5878904109589 1930.56087179035 400 65.0640258759452 0.148670324720975 0.0867447053424658 1
"491" 1570 90 488.642 10.5413424657534 4.25857534246575 343.498250123927 66 4.15898511494794 0.0304317464547945 0 1
"492" 1606 90 1127.192 29.2885205479452 12.6604657534247 214.338084845626 67 8.77199314979178 0.02011280796 0 1
"493" 1695 90 1785.913 28.405698630137 16.8498904109589 807.853984930916 160 14.2739618242685 0.0159375480657534 0 1
"494" 1745 90 3026.531 51.9357534246575 27.3041643835616 1991.3807982749 359 25.1946009710795 0.14539289577189 0 1
"495" 1943 90 278.7424 3.29742465753425 4.51427397260274 243.025552113784 44 2.64569046881096 0.0136915880547945 0 1
"496" 2080 90 2021.2472 23.5434520547945 27.9311780821918 617.891863972183 163 18.2356496458356 0.028589708525326 0 1
"497" 2103 90 11557.796 667.029178082192 106.232273972603 2995.82215496539 472 92.2854848354301 0.252255706816438 0 1
"498" 2107 90 4294.443 225.897315068493 91.5603561643836 1151.41243799256 247 35.8179446105425 0.0341885023890411 0 1
"499" 2526 90 844.5603 37.2767397260274 8.90361643835617 460.10909758016 83 7.53224265468493 0.023597684701989 0 1
"500" 2527 90 967.6981 45.014602739726 9.69778082191781 494.985541291078 88 8.20947764293151 0.044514522739726 0 1
"501" 2535 90 2313.6905 88.7598082191781 18.2297260273973 515.199085153648 87 17.4629205682027 0.00559191434656438 0 1
"502" 2549 90 4796.93 166.778821917808 60.5094520547945 2113.40406612052 310 40.2435622421096 0 0 1
"503" 2554 90 3881.033 171.038 29.9321917808219 1202.33147224935 208 30.6387280656658 0 0 1
"504" 2642 90 1455.583 64.6202739726027 11.8603835616438 516.719349932909 143 12.2327866035781 0.0349034326027397 0 1
"505" 2706 90 2215.385 51.162602739726 25.1687397260274 403.957379251786 76 17.7099506361863 0.0456815114210959 0 1
"506" 2718 90 2660.291 57.9195616438356 22.2179726027397 1260.12182290148 160 21.7608740172164 0.178731130308855 0 1
"507" 2721 90 1986.078 43.1404383561644 16.5540547945205 865.073062452183 146 16.2851204140932 0.0368813713467452 0 1
"508" 2727 90 9583.152 183.202849315068 71.1785479452055 1659.72195001016 184 70.6078465522849 0.147893212440247 0 1
"509" 2790 90 451.3171 7.05095890410959 2.32490410958904 213.441758576108 51 4.74857515104658 0 0.000167009753424658 1
"510" 2850 90 15337.643 482.116575342466 196.976904109589 2721.47190126744 536 121.813451907288 0.0761040211124219 0 1
"511" 2864 90 2729.962 198.632876712329 38.6590410958904 1184.76058212105 263 24.247751218011 0.00788900535705205 0 1
"512" 2872 90 6922.038 642.998630136986 113.079726027397 2096.74611619676 383 54.265893040274 0.173782791419425 0 1
"513" 2876 90 8188.052 665.815753424657 143.563835616438 1625.44886723379 334 64.699107798263 0.0138917685146301 0 1
"514" 3098 90 1647.9524 10.7898904109589 22.6209315068493 1239.4071437529 226 14.7164682975616 0.0406481936332932 0 1
"515" 3130 90 1181.454 42.7731232876712 12.3596712328767 611.102211328101 93 10.5037392833753 0.103576391510795 0 1
"516" 3131 90 3731.544 152.823835616438 37.9234794520548 1116.87274664461 133 29.9872257475233 0.243757378578575 0 1
"517" 3138 90 1547.152 58.3290684931507 22.2130136986301 785.04137512992 170 14.3362156733753 0.0577977203991945 0 1
"518" 3140 90 8511.783 342.122712328767 69.3113698630137 1697.41391831917 216 66.5854246703671 0.295216268035069 0 1
"519" 3149 90 10797.135 380.885671232877 83.5507123287671 1676.70958556699 194 80.5555507889918 0.190871512021726 0 1
"520" 3178 90 2209.082 84.7315068493151 27.5440273972603 511.442633474425 82 18.022584222937 0.0163472840136986 0 1
"521" 3297 90 4303.804 99.2454520547945 50.4192328767123 736.456410961779 93 34.0617020002027 0.203472126687353 0 1
"522" 3497 90 6316.901 151.446739726027 50.5992054794521 1044.90610609816 230 56.5645860597041 0 1.01794138897808 1
"523" 3644 90 1261.587 17.2450136986301 11.9681095890411 320.101925773609 97 11.2269958968 0.0103867219726027 0 1
"524" 3775 90 4403.565 67.4786301369863 49.3406301369863 917.963513491086 180 32.9859293891507 0.0217037873535288 0 1
