"Plant_I.D." "Year" "ElectricityKWH" "Sulfur_Dioxide_Daily" "Nitrous_Oxide_Daily" "Dollars_Millions" "Employees" "Heat_Content_of_Coal_Daily" "Heat_Content_of_Oil_Daily" "Heat_Content_of_Gas_Daily"
"604" 2872 7234055000 0.24491731 113.312876712329 1054187.28152055 0.0020729632 70871389400000 0.173073273767014 0 1.03449133290411e-07
"605" 2876 7781547000 0.23233805 137.867671232877 808898.136235617 0.0018414088 7.7818326e+13 0.0233090855852055 0 9.82166213638356e-08
"606" 3098 2389738900 0.0052831 34.7312602739726 620599.813852055 0.001212904 28166833600000 0.0749763131250575 0 1.59663171016438e-08
"607" 3130 1223497000 0.01721358 13.3343561643836 303853.960684932 0.0005347804 1.3671299e+13 0.099769836640389 0 7.27258424054795e-09
"608" 3131 3585570000 0.05264931 37.0874794520548 558062.844841096 0.000716716 36542889800000 0.329488403769863 0 2.22132607232877e-08
"609" 3138 1477291000 0.01906235 20.7009315068493 391948.024547945 0.0008986516 1.6809468e+13 0.0400248587947562 0 8.06289366410959e-09
"610" 3140 9101454000 0.1296297 73.8954246575342 854317.905063014 0.0011963644 88789228800000 0.218363269843677 0 5.46559812542466e-08
"611" 3149 8647086000 0.11283729 67.5670684931507 840779.398013699 0.0010695608 8.2051728e+13 0.332476016197414 0 4.75928416972603e-08
"612" 3178 2300158000 0.03362159 28.3449863013699 256213.308949041 0.0004575956 23260203200000 0.0242873933917808 0 1.41939341227397e-08
"613" 3297 3390891000 0.02912523 39.2208493150685 369498.485805479 0.0005072144 33298248600000 0.535414437363304 0 1.22800184071233e-08
"614" 3497 7021764000 0.06678114 57.4204657534247 530556.840772603 0.001185338 78003618400000 0 1.09324697002192 3.58298228580822e-08
"615" 3644 1193142000 0.00497483 11.2609863013699 161190.541424931 0.0005347804 12921291400000 0.00950992076712329 0 2.11164562849315e-09
"616" 3775 4347081000 0.02545202 49.3843287671233 462217.993416438 0.000937244 41030378400000 0.037259417675737 0 1.07465637567123e-08
"617" 3776 844255000 0.00530101 9.54550684931507 374640.898112329 0.0007222292 8182051800000 0.0805763513720219 0 2.22641665808219e-09
"618" 3788 2277243000 0.01391354 19.0497808219178 531397.899805479 0.001047508 2.3753802e+13 0.137623226431216 0 5.88819382438356e-09
"619" 3796 1080326000 0.00785937 13.1137808219178 269610.010104931 0.000716716 11086813800000 0.0349371557260274 0 3.30864788958904e-09
"620" 3936 281374000 0.0017036 3.30443835616438 394001.363816438 0.0007939008 2766028400000 0.0149281610287562 0 7.19434659452055e-10
"621" 3945 362259000 0.0023641 5.83057534246575 217200.479541918 0.0004465692 4693326600000 0.0175933534191781 0 9.93322625753424e-10
"622" 3946 791054000 0.00860217 14.2647123287671 236302.471946575 0.0004024636 8296539400000 0.0185443454958904 0 3.64217760821918e-09
"623" 3947 4888528000 0.16192669 88.0512328767123 495631.24349589 0.0012845756 4.7266679e+13 0.0152835858866466 0 6.84436240052055e-08
"624" 3948 5263422000 0.05948678 64.9004109589041 935503.54559726 0.0014224056 5.1279526e+13 0.235839735545227 0 2.50997111679452e-08
"625" 4054 939533000 0.00568019 18.6046849315068 145923.917777534 0.0003473316 9983714800000 0.00694421496271233 0 2.38342188493151e-09
"626" 4072 1524511000 0.02524661 23.1915068493151 346949.000594521 0.0008214668 16925851800000 0 0.167119915627397 1.06716341884932e-08
"627" 4158 6016141000 0.02367154 102.828684931507 620056.818438356 0.0013838132 66753204200000 0.0485005959123288 0 1.33771681060274e-08
"628" 4162 4138106000 0.02025179 45.4446575342466 510467.959339726 0.0011467456 43450449200000 0.0123628969972603 0.0643881213452055 1.26022187621918e-08
"629" 6002 14124509000 0.05887495 111.162246575342 2020803.47378904 0.0024588872 1.30685016e+14 0.0409782823086575 2.29399000871507 2.48812254756164e-08
"630" 6004 6849896000 0.17086024 59.1362465753425 1144856.5222137 0.0013452208 69850459800000 0.271032741863014 0 7.22724028956164e-08
"631" 6016 2008293000 0.00854268 20.2021369863014 445702.383956164 0.0007222292 20340920400000 0.0238026133775836 0 2.57523419260274e-08
"632" 6017 4185675000 0.01344075 28.2367671232877 958084.475673973 0.0013452208 44361469600000 0.133640815589803 0 2.98231886071233e-08
"633" 6095 5169301000 0.02120527 61.6426301369863 623817.356668493 0.0012073908 52886442200000 0.072346503035589 0 9.63164518356164e-09
"634" 6139 8156987000 0.0302692 110.242054794521 598791.304843836 0.0007277424 86926667800000 0.129834024657534 0 1.3843221669863e-08
"635" 6146 15885755000 0.06734581 126.732739726027 1253392.74206027 0.00317009 176463013200000 0.175913300317808 0 1.22665861659452e-07
"636" 6147 11184884000 0.05510094 114.157287671233 916269.804641096 0.0023486232 1.24936683e+14 0.344380535013699 0 3.89352006073973e-08
"637" 6155 5463839000 0.04514897 59.234 683932.93670411 0.0013011152 55310223200000 0.077155133769863 0 2.07159219320548e-08
"638" 6178 3920830000 0.01275955 36.8855342465753 363045.357649315 0.000606452 38331202600000 0.0279016590132 0 5.33177834876712e-09
"639" 6193 7096837000 0.02416566 84.177397260274 544810.798528767 0.0008159536 72054149600000 0 0.0513456231205479 1.10714298443836e-08
"640" 6248 3049785000 0.01113773 47.9199726027397 558798.694690411 0.00068915 32918620800000 0.019002561805874 0.067677249969863 5.10381806465753e-09
"641" 6264 5854979000 0.02971277 47.5863835616438 871623.602526027 0.0013672736 5.5742576e+13 0.224682008549523 0 1.2484902439726e-08
"642" 8042 13119586000 0.08927356 145.950657534247 771560.896191781 0.0009978892 122217880400000 0.102567338332718 0 3.77220112471233e-08
"643" 8102 14364952000 0.40113664 187.939397260274 1365482.51838904 0.0020343708 140630207600000 0.148422743039047 0 1.69548197295616e-07
"644" 8226 2907949000 0.03621646 23.8070410958904 488658.894739726 0.000882112 28854310200000 0 0.168219289446575 1.53190900726027e-08
"645" 3 9407962000 0.06633315 79.6389315068493 1033267.43612877 0.0022824648 90525605200000 0.0264734476465315 0.383002022252055 2.79739088778082e-08
"646" 8 8410873000 0.11449887 75.4120273972603 953899.406465753 0.0026297964 82621815800000 0.096001115742 0 4.83240955084931e-08
"647" 470 3408628000 0.0107826 43.2828767123288 505162.514213699 0.0006670972 35352101400000 0.0378337089760767 0.021090601890411 5.00186182191781e-09
"648" 602 6793320000 0.03481712 56.3080821917808 1286250.53852329 0.0009813496 67301688400000 0.440924238947836 0 1.47635979682192e-08
"649" 641 5702915000 0.13094613 70.6906849315069 763414.613230137 0.0013783 58670722600000 0.0314164616547945 0.326632536986301 5.5302541850137e-08
"650" 708 2107722000 0.02782374 20.7580547945205 535929.597487671 0.0013452208 22520081400000 0.0448382647232877 0 1.17505412835616e-08
"651" 709 7453272000 0.07493753 90.4301095890411 842471.474315068 0.0020619368 73929416200000 0.0546466351315068 0 3.16386729493151e-08
"652" 728 3848548000 0.06550311 35.2093150684931 793410.430967123 0.0021005292 40333230400000 0.0569827842633863 0 2.76797468909589e-08
"653" 856 3260246000 0.02201007 34.0683287671233 519851.777054795 0.0008710856 32560967200000 0.0292950343935123 0 9.31128354164383e-09
"654" 861 4044444000 0.12055105 93.4577808219178 630058.420926027 0.0016098544 43396823800000 0.0453054581286904 0 5.08857119827397e-08
"655" 862 306389590 0.00833527 4.59115068493151 250027.684971233 0.0005678596 3527527400000 0.024846323809463 0 3.51632612383562e-09
"656" 863 349509200 0.00745942 3.58405479452055 195072.804551507 0.0004851616 3860460200000 0.0360573029891507 0 3.15400328136986e-09
"657" 864 884266500 0.02078033 8.89213698630137 394504.331405479 0.0008214668 9654657800000 0.102432300830137 0 8.78100348657534e-09
"658" 876 3334606000 0.12306494 84.0554794520548 758294.165575342 0.001626394 3.8847653e+13 0 0.0486794890520548 5.20122570041096e-08
"659" 879 1644850000 0.00754323 26.4261095890411 1517550.87842192 0.0018855144 20958970400000 0 0.271471142465753 3.44534697863014e-09
"660" 887 7471660000 0.1129961 68.6158082191781 1046618.90939726 0.0018855144 75176390800000 0.0480660060225205 0 4.7691168689589e-08
"661" 889 9040937900 0.23692947 157.943260273973 965956.698191781 0.0015051036 92160022600000 0.0457960014246575 0 1.00103325730685e-07
"662" 983 9236310000 0.21912665 169.204657534247 958316.673342466 0.0021446348 89771373600000 0.0139230298499178 0 9.2570270509315e-08
"663" 988 3021428000 0.04575368 51.0183835616438 941343.072005479 0.001819356 29338886200000 0.0803820926926356 0 1.93344300986301e-08
"664" 991 551230000 0.0060002 5.69421917808219 338545.139361644 0.0005733728 6243411200000 0.0460575073841918 0 2.53247808986301e-09
"665" 994 9845661000 0.11658781 76.0085479452055 1537203.29974795 0.0018524352 1.00987671e+14 0.0697927014936986 0 9.46386863054795e-08
"666" 1004 124251400 0.00372248 2.32276712328767 195638.558849863 0.0003804108 1666840800000 0.0175562579835616 0 1.57213989041096e-09
"667" 1008 1974000200 0.03716499 28.5936164383562 421392.032490411 0.0007773612 20960586200000 0.139988057079452 0 1.5688735650411e-08
"668" 1012 2073866200 0.04394232 22.238602739726 308049.38650411 0.0004851616 22568366800000 0.00750002261917808 0.0120745642931507 1.85447148443836e-08
"669" 1047 888536500 0.00508771 13.9480821917808 261281.360209041 0.0002977128 10960679800000 0.0354092794520548 0 2.27551591972603e-09
"670" 1250 2107465000 0.00408086 22.352301369863 331838.613975342 0.0007387688 2.2878195e+13 0 0.248349364742466 3.74083380246575e-09
"671" 1355 2508367000 0.03859004 23.3906575342466 389827.891115069 0.0008710856 2.6753704e+13 0.0406026404383562 0 1.63074987575342e-08
"672" 1356 10351649000 0.11419565 91.3901917808219 1085120.49046575 0.0012845756 105233096400000 0.121807921315068 0 4.8173200590411e-08
"673" 1357 690191000 0.01533823 10.191095890411 201244.375443836 0.0005899124 7958445600000 0.00613760843835616 0 6.48522960493151e-09
"674" 1364 7402985000 0.17591695 67.8210136986301 964849.868846575 0.0018579484 74815449800000 0.177046397260274 0.0722598209589041 7.43044619531507e-08
"675" 1570 347905000 0.00258498 3.12947945205479 171882.740632329 0.0003748976 3663353600000 0.0213973217260274 0 1.09015616547945e-09
"676" 1606 1034897000 0.01051324 11.5985205479452 107618.814802192 0.0003914372 10068368400000 0.0163810408601096 0 4.44798360986301e-09
"677" 1695 1815779000 0.00758011 17.1038904109589 399860.105405479 0.0008435196 17892128800000 0.0271875819945205 0 3.16807867068493e-09
"678" 1745 2788495000 0.01480834 27.8732602739726 990766.397958904 0.0016484468 29980129600000 0.0554156370010849 0 6.23371131041096e-09
"679" 1943 198008400 0.00073297 3.14071232876712 121378.635026575 0.000248094 2372695800000 0.0118030931506849 0 3.32389555890411e-10
"680" 2080 2164486900 0.00733638 29.6069589041096 315042.019043836 0.0008931384 24241666600000 0.0465673099558685 0 3.31864438684932e-09
"681" 2103 10960802000 0.16321005 107.72904109589 1544692.67796164 0.0025581248 112076099800000 0.318322677649315 0 7.10208815852055e-08
"682" 2107 3619084000 0.07701103 73.6104931506849 576473.290306849 0.0013452208 37512872800000 0.038346563490411 0 3.25667172435616e-08
"683" 2526 772904700 0.01109392 7.42041095890411 255950.479642466 0.000441056 8.321738e+12 0.0135034332607233 0 4.69406605808219e-09
"684" 2527 1111452030 0.01791263 11.0611780821918 256554.599375342 0.0004796484 11867335800000 0.023184647260274 0 7.56460240027397e-09
"685" 2535 2341236200 0.03096356 17.5768493150685 262705.711266301 0.0005182408 22030182600000 0.0074824528719452 0 1.30831265589041e-08
"686" 2549 4394552000 0.05559593 56.833698630137 1083639.90393973 0.0017035788 46335241600000 0 0 2.35111834454794e-08
"687" 2554 3945876000 0.05846799 30.2612602739726 612918.064624658 0.001185338 38677725600000 0.0567216863536438 0 2.46808378594521e-08
"688" 2642 1433971000 0.0229811 11.5880821917808 260086.563326027 0.0007222292 14909035400000 0.0451417728328767 0 9.70687986575342e-09
"689" 2706 2342846000 0.01946562 26.3788493150685 202702.401611507 0.0004079768 22803410600000 0.0306113220863014 0 8.22001130136986e-09
"690" 2718 2290656000 0.01878194 19.0640547945205 649788.634317808 0.0008710856 22989468400000 0.145156935078247 0 7.92442009643836e-09
"691" 2721 1882723000 0.01388041 15.2445205479452 492049.301778082 0.0007883876 18563306200000 0.0554638880458849 0 5.83981720109589e-09
"692" 2727 10261981000 0.06949052 76.1747397260274 833972.935884931 0.0009592968 93093653400000 0.102233661517036 0 2.93452677156164e-08
"693" 2790 373699900 0.00199999 1.91624657534247 107234.213001096 0.0002811732 4812576400000 0 8.20596e-05 2.23740879041096e-09
"694" 2850 14546093000 0.15067628 168.922164383562 1386117.71082192 0.0030157204 142924786800000 0.0765416730618246 0 6.36679158715068e-08
"695" 2864 2525328000 0.07244606 35.8843835616438 609529.183290411 0.0013783 2.8233874e+13 0.0111432193080658 0 3.05992299378082e-08
"696" 2872 8239596000 0.27867325 137.65298630137 1077693.01476438 0.0019737256 80640838200000 0.205875732182745 0 1.17720566362192e-07
"697" 2876 8002324000 0.22798007 137.487671232877 809126.814079452 0.0018414088 78169645400000 0.0303022935014301 0 9.63395762630137e-08
"698" 3098 2268137000 0.00448668 31.2012328767123 622284.94329863 0.001185338 2.5529509e+13 0.0511303486724877 0 1.35277498808219e-08
"699" 3130 1239245000 0.01648448 13.3800273972603 304542.500134247 0.0005182408 13780450400000 0.0604184353623123 0 6.95130725671233e-09
"700" 3131 3478716000 0.0510864 35.2209863013699 573885.022605479 0.0007387688 35111851200000 0.188478536054795 0 2.15460567583562e-08
"701" 3138 1504578000 0.01962433 20.778602739726 392943.458339726 0.0008600592 16845503200000 0.0354091513041863 0 8.29414596739726e-09
"702" 3140 8508883000 0.11741713 68.1348219178082 889621.894019178 0.001185338 82954145800000 0.180762135759666 0 4.9567635679726e-08
"703" 3149 9484153000 0.13086003 73.282301369863 845453.656057534 0.0010640476 89130062600000 0.335329218372477 0 5.51926124975342e-08
"704" 3178 2294310000 0.03516865 28.2548493150685 257761.368840548 0.000468622 2.3238146e+13 0.0149460882410959 0 1.48659637060274e-08
"705" 3297 3649078000 0.02775007 41.9084657534247 382301.035021918 0.0005127276 35807962400000 0.213684533835682 0 1.17126188284931e-08
"706" 3497 5791230000 0.05753706 47.3064383561644 545529.453989041 0.0009758364 6.1677178e+13 0 1.45274108478904 3.07963255347945e-08
"707" 3644 1308130000 0.00537861 12.5950684931507 164002.836414521 0.0005347804 14588234200000 0.00424911353424658 0 2.26373691452055e-09
"708" 3775 4427989000 0.02391987 48.8544657534247 468158.693769863 0.0008655724 40872132800000 0.0288273250243233 0 1.01451038235616e-08
"709" 3776 1322837000 0.00861013 10.5605753424658 376689.641649315 0.0006946632 12911942800000 0.0747415023899178 0 3.62836718630137e-09
"710" 3788 1898169000 0.01213683 16.2475890410959 539471.590271233 0.0010640476 20296394400000 0.201593583476926 0 5.1357827679452e-09
"711" 3796 1049125000 0.00634974 12.6281369863014 270431.879832055 0.000716716 10570800600000 0.0231340625753425 0 2.67648385561644e-09
"712" 3936 1099075000 0.00664214 13.2027945205479 395900.037279452 0.0007056896 11075455800000 0.0196726470102247 0 2.81282965479452e-09
"713" 3945 134858000 0.00135565 2.17893150684931 217646.500143014 0.000441056 1757744200000 0.0104609128438356 0 5.70771890958904e-10
"714" 3946 619121000 0.00750802 11.5204383561644 241847.558492055 0.0003473316 6392729600000 0.0123628969972603 0 3.16566184684932e-09
"715" 3947 4620259000 0.14140426 82.2167671232877 504055.874693151 0.0012570096 44310496600000 0.0206064706448712 0 5.97630592208219e-08
"716" 3948 6424616000 0.07081973 77.4201369863014 941142.407232877 0.0014113792 6.2224006e+13 0.228978337828685 0 2.9917292179726e-08
"717" 4054 1003841000 0.00702799 13.0455068493151 146739.489248493 0.0003473316 1.0470774e+13 0.00958869123849863 0 3.0537894e-09
"718" 4072 1482389000 0.02041002 21.4602191780822 363424.299408219 0.0008214668 15474191600000 0 0.178206312115068 8.61735801616438e-09
"719" 4158 6050195000 0.02274583 98.9982465753425 626763.521164384 0.0013838132 67731145200000 0.0584860127178082 0 1.32847908361644e-08
"720" 4162 4462066000 0.01883765 49.0992876712329 516177.171309589 0.0011467456 4.7320882e+13 0.0250225574794521 0.0694092535232877 1.34269578887671e-08
"721" 6002 12331692000 0.05403401 98.6265753424657 2028341.01983014 0.0025801776 115547578600000 0.0204307090986082 1.94521808070411 2.28178601186301e-08
"722" 6004 8308793000 0.22701699 71.7159452054795 1158369.63679452 0.0013672736 84381496200000 0.220154665758904 0 9.58886097821918e-08
"723" 6016 2152626000 0.0082828 21.446602739726 447186.735493151 0.0007112028 21681844800000 0.0227543334624986 0 2.69312862575342e-08
"724" 6017 3764904000 0.01243577 24.5573424657534 958578.485347945 0.0013672736 39208655800000 0.118661351573589 0 2.60632129175342e-08
"725" 6095 6386495000 0.02677162 60.4335068493151 625427.559473973 0.001185338 64499093200000 0.0396942406663562 0 1.22493464235616e-08
"726" 6139 7873834000 0.03174968 107.448520547945 600793.774468493 0.0007222292 82846828800000 0.0967853638356164 0 1.45751579728767e-08
"727" 6146 16800378000 0.07690968 134.510904109589 1258795.74505753 0.0024423476 182836363200000 0.10145264409863 0 1.26602546515068e-07
"728" 6147 11713059000 0.06515244 120.165479452055 928845.19629863 0.0018303824 1.28901814e+14 0.396037615265753 0 4.43512947936986e-08
"729" 6155 5131640000 0.04834666 47.2574794520548 689921.246912329 0.0012349568 50601614200000 0.0388085702794521 0 2.04355221912329e-08
"730" 6178 4027707000 0.0158403 29.6798082191781 364241.493339726 0.0005843992 39666051600000 0.0157842933319726 0 6.66784834684931e-09
"731" 6193 7544424000 0.02444682 70.7494520547945 552934.859153425 0.0008159536 75381458600000 0 0.106814379821918 1.11635903227397e-08
"732" 6248 3094050000 0.01301595 48.5321643835616 560140.159923288 0.00068915 33228540400000 0.00278687216386849 0.0722002434410959 5.97704622493151e-09
"733" 6264 6996298000 0.03559239 56.4365479452055 872183.044386301 0.0010419948 6.6016122e+13 0.14595961285874 0 1.50281478410959e-08
"734" 8042 12167453000 0.07856 136.686931506849 777267.362671233 0.000992376 112837529600000 0.087862218669074 0 3.3132856219726e-08
"735" 8102 14499313000 0.38973945 186.307123287671 1369182.81912329 0.0020068048 139684665600000 0.112101580216356 0 1.64568849673151e-07
"736" 8226 3603627000 0.04457535 27.9667945205479 492480.45149863 0.0008655724 3.4863786e+13 0 0.149317318257534 1.88774817780822e-08
"737" 3 9587830000 0.06844348 81.0738082191781 1035378.92308219 0.0021942536 9.2020347e+13 0.000464070644186301 0.352571159021918 2.89500648279452e-08
"738" 8 7814781000 0.10226301 68.4287397260274 957856.381613699 0.0025415852 7.6740914e+13 0.104366814308285 0 4.31921186358904e-08
"739" 470 3508811000 0.01071497 45.004 544347.890715068 0.0006781236 3.675949e+13 0.00414561726887671 0.0683350917534247 4.85005959123288e-09
"740" 602 7590638000 0.0388439 62.0759178082192 1294859.80936164 0.0013066284 7.4451322e+13 0.300752751683885 0 1.63848852961644e-08
"741" 641 4992086000 0.08964646 62.5469589041096 776917.267024657 0.0014113792 51557972400000 0.0411186042246575 0.938707224657534 3.78819150567123e-08
"742" 708 1709185000 0.02339379 18.0760273972603 542471.121282192 0.0013286812 1.8504978e+13 0.0681915276 0 9.8964118479452e-09
"743" 709 8170624000 0.08237277 97.4722739726027 846176.124413699 0.0020895028 7.9677835e+13 0.0924789209917808 0 3.48288001191781e-08
"744" 728 4042421000 0.05070568 36.4713150684932 805575.107523288 0.0020729632 42618582600000 0.0792189889150685 0 2.565124482e-08
"745" 856 3050907000 0.02344951 31.8486301369863 521158.161484932 0.0008765988 30496432800000 0.0553570430743726 0 9.93105834246575e-09
"746" 861 3312320000 0.0923147 75.7521369863014 628805.680882192 0.0015271564 34932243600000 0.0345667173336493 0 3.89810399671233e-08
"747" 862 314252000 0.00806019 4.57413698630137 251873.054241096 0.0005017012 3488196800000 0.0182681564884767 0 3.40718364410959e-09
"748" 863 415003800 0.00880718 4.34567123287671 197038.114068493 0.0004465692 4672708600000 0.026783288958674 0 3.72102548219178e-09
"749" 864 1093762500 0.02746914 9.97372602739726 397113.29050137 0.0007828744 1.1043231e+13 0.101464335905474 0 1.15781920356164e-08
"750" 876 3455972000 0.13696527 88.0764657534247 759580.940093151 0.0015933148 4.0411838e+13 0 0.139266141361644 5.78394119753425e-08
"751" 879 4404895000 0.01665875 69.7849863013699 1516139.29613973 0.0018303824 52258409200000 0 0.168843568693151 7.69067067616438e-09
"752" 887 7181803000 0.08705543 60.5048767123288 1069084.16869589 0.0018634616 73433552800000 0.0774635452215781 0 3.67735082580822e-08
"753" 889 8157374390 0.19594133 149.790575342466 997968.703827397 0.0015106168 85362712600000 0.0722349300821918 0 8.2720300219726e-08
"754" 983 9037767000 0.24701537 168.488630136986 959410.582167123 0.0021611744 89110580800000 0.0194922417898849 0 1.04374953464384e-07
"755" 988 4453545000 0.06711848 76.0887945205479 948761.234715068 0.001819356 4.3136564e+13 0.0735269775939617 0 2.83885507372603e-08
"756" 991 733259000 0.0089877 7.72849315068493 342193.867920548 0.0005678596 8450026400000 0.0502554798019726 0 3.79242215178082e-09
"757" 994 9918811000 0.12150809 77.896301369863 1541016.84581644 0.0018248692 103225740400000 0.0987234991772055 0 9.20980825487671e-08
"758" 1004 214918050 0.00590892 3.85383561643836 188939.457047945 0.0003418184 2.817011e+12 0.0582128554191781 0 2.49311035808219e-09
"759" 1008 2368877250 0.04605135 23.5492328767123 434077.505586301 0.0007883876 25093838200000 0.231465401309589 0 1.94224394210959e-08
"760" 1012 2275728000 0.04390647 23.9636438356164 308049.38650411 0.0004851616 2.4343942e+13 0.00609376837808219 0.00847694938356164 1.85792730164384e-08
"761" 1047 728925960 0.00430165 11.9661095890411 261979.230511781 0.0002977128 9416641400000 0.0349371557260274 0 1.92715605616438e-09
"762" 1250 1734617000 0.00412079 15.5778082191781 338427.106279452 0.000771848 19912696800000 0 0.299934100865753 3.59603313452055e-09
"763" 1355 3106330000 0.0451945 29.849095890411 399091.697652055 0.0008600592 32507704200000 0.0731791775342466 0 1.91042537235616e-08
"764" 1356 10702203000 0.11270772 93.0921917808219 1085196.0351863 0.0013121416 109106337800000 0.102450848547945 0 4.77178982794521e-08
"765" 1357 917447000 0.01953301 13.6278082191781 201258.146229589 0.0005678596 10619086800000 0.00991459824657534 0 8.25354975041096e-09
"766" 1364 7313207000 0.18245798 67.7606575342466 965125.888046575 0.0018028164 75787671200000 0.162410561753425 0.0709430132876712 7.71525643890411e-08
"767" 1570 286208000 0.00216136 1.95904109589041 178141.921990685 0.0003748976 3091179200000 0.0204463296493151 0 9.12065957260274e-10
"768" 1606 866587000 0.00968177 7.82153424657534 108033.541341644 0.0003693844 8441519600000 0 0 4.0868731939726e-09
"769" 1695 1713317000 0.00875323 16.5387671232877 400127.502665753 0.0008435196 16969578200000 0.0121875367561644 0.057489895890411 3.69259367753425e-09
"770" 1745 3249484000 0.01893215 32.0043561643836 992963.544660274 0.0017807636 3.4299696e+13 0.107027885733041 0 7.99591311780822e-09
"771" 1943 466458200 0.00154734 6.80865753424658 126026.240997808 0.0002591204 5242056200000 0.0146358355068493 0 7.05222771780822e-10
"772" 2080 2557790600 0.00686592 34.3800547945205 323992.635747945 0.0008710856 2.8241176e+13 0.0251554198405808 0 3.13506212712329e-09
"773" 2103 9409548000 0.11453871 77.2653424657534 1589215.21427397 0.0024864532 96007776400000 0.503587400054795 0 4.89886176821918e-08
"774" 2107 3263580000 0.06832761 71.7858356164384 585708.107076712 0.0013011152 3.5582949e+13 0.0438906449589041 0 2.89025955172603e-08
"775" 2526 760230800 0.01163205 7.53879452054794 258673.393826301 0.000385924 8.3011e+12 0.0149119604403288 0 4.91549047972603e-09
"776" 2527 965926879 0.01485055 9.19005479452055 261677.559426027 0.0004575956 10163120800000 0.0185477178082192 0 6.26634244684932e-09
"777" 2535 1913271753 0.02296543 14.2918356164384 271468.18889589 0.0005347804 1.8012573e+13 0.0301400414383562 0 9.71124781315069e-09
"778" 2549 3523557000 0.04437214 44.6472602739726 1097120.79424932 0.0016925524 36869766200000 0 0 1.87582865958904e-08
"779" 2554 3564144000 0.05151938 27.5933150684931 625053.895246575 0.001157772 34545257400000 0.0604992831780822 0 2.17485721430137e-08
"780" 2642 1083524000 0.01740336 8.90643835616438 263403.461579178 0.0007222292 11352432400000 0.0586377667726027 0 7.34354732712329e-09
"781" 2706 2480792000 0.01981451 28.1000547945205 207570.410663836 0.0003197656 24280050400000 0.0216633971687671 0 8.34578249260274e-09
"782" 2718 3518076000 0.02599116 29.0645479452055 651175.445586301 0.000882112 35130863800000 0.128682838631737 0 1.09815496915068e-08
"783" 2721 2472508000 0.01814186 20.0566301369863 500483.272632877 0.000771848 24416347200000 0.0752287475644274 0 7.67059738849315e-09
"784" 2727 11202631000 0.07499368 83.7220821917808 840836.244764384 0.00096481 1.01691748e+14 0.129842910700521 0 3.15985263739726e-08
"785" 2790 434291710 0.00215219 2.1878904109589 108182.590460274 0.0002591204 5.626173e+12 0 0.000263040361643836 2.5554178430137e-09
"786" 2850 14578047000 0.12750585 166.38104109589 1397253.59656986 0.002949562 142201745400000 0.097618058568148 0 5.39358560736986e-08
"787" 2864 2504404000 0.08126616 36.6079452054795 616202.771950685 0.0013066284 2.936035e+13 0.0120479938443123 0 3.43552471750685e-08
"788" 2872 6786165000 0.22648881 109.805534246575 1085384.02198082 0.0019792388 66703059400000 0.137324227103211 0 9.5742339749589e-08
"789" 2876 7388107000 0.21278723 127.426438356164 809566.461073973 0.0018579484 71875523400000 0.0270385392788384 0 8.9953613080274e-08
"790" 3098 2531729600 0.00561263 35.1568219178082 624491.223783562 0.0010805872 29024708600000 0.0472892950469589 0 1.69104762312329e-08
"791" 3130 1191618000 0.01500462 12.7460273972603 310059.685873973 0.0005017012 13245987200000 0.0638117032398904 0 6.33769896986301e-09
"792" 3131 3543023000 0.04977726 35.8866301369863 587309.857873973 0.0007332556 36100419600000 0.261543054969863 0 2.10140182832877e-08
"793" 3138 1552108000 0.02091947 21.3447123287671 396351.248334247 0.000771848 17359959600000 0.0261094031583288 0 8.84078976657534e-09
"794" 3140 8112732000 0.10395457 43.5997808219178 908411.422452055 0.0011687984 78668736400000 0.377633207242258 0 4.39306550358904e-08
"795" 3149 9942653000 0.13458154 77.3954246575342 863954.772832877 0.0010530212 93149057600000 0.325233796738833 0 5.69299475161644e-08
"796" 3178 2217695000 0.03276948 27.5475890410959 262813.136148219 0.0004851616 22605344800000 0.0182155450438356 0 1.38688030676712e-08
"797" 3297 4326470000 0.0386176 49.4305479452055 386431.876290411 0.0005127276 4.2463112e+13 0.111651710379386 0 1.63194544076712e-08
"798" 3497 5964132000 0.06022769 48.0659726027397 549704.197649315 0.0009813496 66350060400000 0 0.796038339863014 3.23838335342466e-08
"799" 3644 1359725000 0.00559619 12.5157534246575 165282.671350411 0.000496188 14742940800000 0.00708185589041096 0 2.34712938082192e-09
"800" 3775 4112403000 0.02001839 46.012 478940.8744 0.0009317308 38183389800000 0.0269636908067014 0 8.4162557909589e-09
"801" 3776 1533276000 0.0103587 12.6237808219178 382630.760934247 0.00068915 15574316200000 0.0850464930009205 0 4.35499611205479e-09
"802" 3788 2089635000 0.01334818 17.6754794520548 549466.911964384 0.0010309684 22256921800000 0.187394209493227 0 5.6461581509589e-09
"803" 3796 1236259000 0.0088478 15.0777260273973 270570.902232877 0.0006560708 1.2685782e+13 0.0316322896438356 0 3.72385180109589e-09
"804" 3936 994852000 0.0058787 12.2105753424658 396558.789454794 0.0007497952 10129489200000 0.0172168887046685 0 2.49368043945205e-09
"805" 3945 158753000 0.00142564 2.52043835616438 230003.998760822 0.000441056 2.053098e+12 0.0137893851123288 0 5.99171578356164e-10
"806" 3946 690858000 0.0082934 12.985095890411 244365.676312603 0.0003969504 7187313800000 0.0123628969972603 0 3.49980982273973e-09
